,id,name,state,city,price,location,facility,environment,food&drink,service,promotion,advice
10,dwogRZ8Vdu7Pd4qSN0UwXg,Cineplex Cinemas Markham and VIP,ON,Markham,4.340418237433863,10.634424580820415,17.169954031693617,10.9630042609685,4.173983366831581,20.531141366900304,20.495930837185302," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. Better food and drinks can make your cinema more competitive. Your customers are complaining about the price. 
 The service is gratifying. Customers like your promotion activities very much."
11,cPPYaBM07eTlkknpvVpW1Q,The Theatre Centre,ON,Toronto,0.0,0.0,2.129047619047619,1.1553333333333335,0.0,0.78,0.0," The rating of  facility of your cinema is higher than median. 
 The rating of  environment, service of your cinema is lower than median. 
 The customers are expecting better service. It's helpful if your can create a better environment. 
 The facilities make your customers comfortable."
12,VkOyrR6CDfhZ7hh4yOvhiw,Harkins Theatres Chandler Fashion 20,AZ,Chandler,6.142042949334615,4.579269841269841,27.851576161971625,13.9437792715852,12.084209956709957,14.279350168350165,1.0666666666666667," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The facilities make your customers comfortable. The service is gratifying."
13,NHKRAAJm2KbWdMox3pSGtA,Cinemark Movies 10,NC,Matthews,0.4172619047619047,0.21428571428571427,0.5608564814814814,0.25,0.0,0.375,0.0," The rating of  price, location, facility, environment, service of your cinema is lower than median. 
 Your cinema may not be in the best area. It's helpful if your can create a better environment. 
"
14,o90H4ryS1MmRaXKtExgP1w,Five Drive-In Theatre,ON,Oakville,4.242676767676767,4.443374158249158,5.036615921115921,2.773596972609983,2.0960818452380954,-0.007390873015873045,1.2875," The rating of  price, location, facility, environment, food&drinks, promotion of your cinema is higher than median. 
 The rating of  service of your cinema is lower than median. 
 The customers are expecting better service. More promotion plans may attract more customers. 
 The facilities make your customers comfortable. The location of your cinema is great."
15,7KmKmTZ685CsTIdiPMlrNA,Dam Short Film Festival,NV,Boulder City,0.0,0.0,0.4806944444444444,0.0,0.0,0.0,0.0," The rating of  facility of your cinema is lower than median. 
 You should improve the facilities."
16,6DoaCYNBhdm_yIb0ekCSXQ,Alumnae Theatre,ON,Toronto,0.0,0.0,0.0,0.7208333333333333,0.0,0.0,0.0," The rating of  environment of your cinema is lower than median. 
 It's helpful if your can create a better environment."
17,oDjhb1ohaO5cGfHuDUXfJw,Espace Libre,QC,Montréal,0.5416666666666667,0.0,0.25625000000000003,0.0,0.0,0.25,0.0," The rating of  price, facility, service of your cinema is lower than median. 
 The customers are expecting better service. You should improve the facilities."
18,wOcjxydfqz99U5rFa2f2ng,Family Movie Night at Container Park,NV,Las Vegas,0.0,0.3,0.37142857142857144,0.5291666666666667,0.9041666666666668,0.0,0.13253968253968254," The rating of  food&drinks, promotion of your cinema is higher than median. 
 The rating of  location, facility, environment of your cinema is lower than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 Food and drinks here provides customers a great experience."
19,f4mh1Y0rnvbJRfQ3jPkqzQ,AMC Concord Mills 24,NC,Concord,0.4015079365079367,2.335714285714286,11.491905463363802,3.693955907518408,1.9067403628117914,4.796190476190477,0.0," The rating of  location, facility, environment, food&drinks, service of your cinema is higher than median. 
 The rating of  price of your cinema is lower than median. 
 Your customers are complaining about the price. Better food and drinks can make your cinema more competitive. 
 The facilities make your customers comfortable. The service is gratifying."
20,7K9EGbodeoDoOzQvkNPoAw,Cinéma Cineplex Odeon Brossard et VIP,QC,Brossard,0.3496666666666667,-0.3791666666666667,5.9264053871298765,4.255676379320013,1.5305175534342201,1.9997920524691357,3.360188492063492," The rating of  facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 The rating of  price, location of your cinema is lower than median. 
 Your cinema may not be in the best area. Your customers are complaining about the price. 
 The facilities make your customers comfortable. Your cinema has create a pleasant environment for the customers."
21,nOidqR9yk6clKeXbuT_gZg,Cinemark Century 16 Movie Theater,NV,Las Vegas,5.5412334656084665,3.5835185185185185,13.337989211846354,4.559182299182298,6.15796485260771,4.033779761904762,0.4," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The facilities make your customers comfortable. Food and drinks here provides customers a great experience."
22,NW366Ota9w52nYofW99u1g,United Artists Showcase Theatre 8,NV,Las Vegas,2.0141402116402114,1.3057239057239056,3.922574997184622,1.7630905784030786,-1.0125595238095237,1.1409722222222225,1.032142857142857," The rating of  price, location, facility, environment, service, promotion of your cinema is higher than median. 
 The rating of  food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. More promotion plans may attract more customers. 
 The facilities make your customers comfortable. Your customers are pleased with the price."
23,WgD4husYU3KNF1nOlg2MEg,Cinéma Beaubien,QC,Montréal,0.0,0.0,-0.025,0.0,0.0,0.0,0.0," The rating of  facility of your cinema is lower than median. 
 You should improve the facilities."
24,IZI9PtYy-zqi6cHYiQOxKw,Jubilations Calgary Dinner Theatre,AB,Calgary,0.12187500000000001,0.0,1.6426212121212123,2.7141501001905595,2.7761461733563073,2.711106683097424,0.5453703703703703," The rating of  environment, food&drinks, service, promotion of your cinema is higher than median. 
 The rating of  price, facility of your cinema is lower than median. 
 Your customers are complaining about the price. More promotion plans may attract more customers. 
 Food and drinks here provides customers a great experience. Your cinema has create a pleasant environment for the customers."
25,f6pn3jyK0lCrD6aLWK_VEw,Cineplex- Starcité,QC,Montréal,0.0,0.5964285714285715,1.8568272005772004,1.3808333333333334,0.05555555555555557,0.36791666666666667,0.2396825396825397," The rating of  location, environment, promotion of your cinema is higher than median. 
 The rating of  facility, food&drinks, service of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. More promotion plans may attract more customers. 
 Your cinema has create a pleasant environment for the customers."
26,ZJKvmjBinGXEagy7l1na7Q,AMC Ahwatukee 24,AZ,Phoenix,1.7072889610389617,6.161555555555556,8.964307303476948,4.764999448853617,5.348844516594517,-0.5754166666666667,0.0," The rating of  price, location, facility, environment, food&drinks of your cinema is higher than median. 
 The rating of  service of your cinema is lower than median. 
 The customers are expecting better service. Your customers are complaining about the price. 
 The facilities make your customers comfortable. The location of your cinema is great."
27,4RoTEeqB_MNn6yaqZmlZHg,Regal Cinemas Village Square 18,NV,Las Vegas,4.413580077330077,9.223842811229176,21.680741527445164,8.409345019784004,8.76482747939243,14.586866666666666,4.242361111111111," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your customers are complaining about the price. 
 The facilities make your customers comfortable. The service is gratifying."
28,AKPLL7N4yTidQF7xY8kneg,UltraStar Cinemas,AZ,Scottsdale,6.104445271164021,3.299026695526696,26.469865880756924,14.775634173366313,13.839708596152727,11.310862085459183,1.3337301587301589," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The facilities make your customers comfortable. Your cinema has create a pleasant environment for the customers."
29,pJQSdbrtQQVstMUUIICSsA,Harkins Theatres Superstition Springs 25,AZ,Mesa,5.596366470830757,4.040684824434824,14.968201388888888,8.621530645280643,10.897573360281694,15.671936177248677,2.939134199134199," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The service is gratifying. The facilities make your customers comfortable."
30,_qcW80PENfEiV6_Q4L48EQ,Cinema Moderne,QC,Montréal,0.0,0.0,0.5756271902700473,0.04861111111111111,0.9500000000000001,0.9524621212121211,0.2875," The rating of  food&drinks, promotion of your cinema is higher than median. 
 The rating of  facility, environment, service of your cinema is lower than median. 
 It's helpful if your can create a better environment. More promotion plans may attract more customers. 
 Food and drinks here provides customers a great experience."
31,q_q2ADTYBygQXQMOPrKTvg,Calgary International Film Festival,AB,Calgary,0.23333333333333334,0.0,1.5854037409958464,0.5747619047619047,-0.3499999999999999,0.0,0.0," The rating of  price, facility, environment, food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. Your customers are complaining about the price. 
"
32,5hqGQR3YJni73ky8vMXG5w,Regal Cinemas Willoughby Commons 16,OH,Willoughby,0.9395833333333332,0.0,2.781969687058973,0.7541468253968254,0.5257575757575758,0.6476190476190475,0.8," The rating of  price, facility, promotion of your cinema is higher than median. 
 The rating of  environment, food&drinks, service of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. The customers are expecting better service. 
 The facilities make your customers comfortable. Your customers are pleased with the price."
33,n9e07UjPBtISh97tJywluw,Cineplex Odeon,ON,Brampton,1.338611111111111,1.6916666666666667,1.2652380952380955,1.217020202020202,-0.27777777777777773,0.9895833333333334,0.0," The rating of  price, location, service of your cinema is higher than median. 
 The rating of  facility, environment, food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. The customers are expecting better service. 
 The location of your cinema is great. Your customers are pleased with the price."
34,8WBHKj2davW6hhZWlUQ7DA,Zappos Theater at Planet Hollywood,NV,Las Vegas,3.968432208994708,2.4960561342592595,18.84844937810983,16.37592516427576,3.7110796957671957,11.473068783068783,1.138409645909646," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The facilities make your customers comfortable. Your cinema has create a pleasant environment for the customers."
35,cUowzBUrVnWdg1WC52GBpw,MovieScoop Kent Plaza Cinemas,OH,Kent,1.5916666666666668,0.0,1.0170757575757576,-0.01805555555555549,1.0625,0.42291666666666683,0.0," The rating of  price, food&drinks of your cinema is higher than median. 
 The rating of  facility, environment, service of your cinema is lower than median. 
 It's helpful if your can create a better environment. The customers are expecting better service. 
 Your customers are pleased with the price. Food and drinks here provides customers a great experience."
36,O7EIj8Mee0mSMwmUpZ115Q,The Palms Theatre,AZ,Mesa,0.18333333333333335,0.0,2.3930555555555557,2.69540176424105,-0.024615575396825462,0.7520507270507271,0.0," The rating of  facility, environment of your cinema is higher than median. 
 The rating of  price, food&drinks, service of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. Your customers are complaining about the price. 
 Your cinema has create a pleasant environment for the customers. The facilities make your customers comfortable."
37,YPookhICD9PmjWAwxEZx0A,Medina Community Theater,OH,Medina,0.0,0.4,-0.1404186091686092,0.9808238636363636,-0.05625,0.0,0.375," The rating of  promotion of your cinema is higher than median. 
 The rating of  location, facility, environment, food&drinks of your cinema is lower than median. 
 You should improve the facilities. Better food and drinks can make your cinema more competitive. 
"
38,ZUyWD8Rs_JY_yzw-t6VTBg,AMC Centerpoint 11,AZ,Tempe,12.070700261103536,8.927404325998076,36.57693319549719,11.88366061407728,9.594620149911819,11.286180555555559,1.0866666666666667," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The facilities make your customers comfortable. Your customers are pleased with the price."
39,Y-krKDi4Yne5BTL9CbrI6A,Centaur Theatre Company,QC,Montréal,-0.075,0.0,0.37084776334776337,0.3,0.39375,1.213888888888889,0.0," The rating of  service of your cinema is higher than median. 
 The rating of  price, facility, environment, food&drinks of your cinema is lower than median. 
 Your customers are complaining about the price. It's helpful if your can create a better environment. 
 The service is gratifying."
40,AUoIpxBmIodtP30KXyk9xA,Dickinson Theaters Palm Valley 14,AZ,Goodyear,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0," The rating of  facility of your cinema is lower than median. 
 You should improve the facilities."
41,0OcfA96P0I33j8Te1wYOew,Redstone 14,SC,Indian Land,1.8050694444444444,0.290625,3.0133902266714765,1.974025974025974,0.9422619047619047,3.6520833333333336,0.0," The rating of  price, facility, environment, food&drinks, service of your cinema is higher than median. 
 The rating of  location of your cinema is lower than median. 
 Your cinema may not be in the best area. Better food and drinks can make your cinema more competitive. 
 The service is gratifying. The facilities make your customers comfortable."
42,S97QaAoCbsX_I_2BO9eYBQ,Cinéma Cineplex Forum,QC,Montréal,-0.48055555555555557,1.0257575757575759,5.1879681380127805,0.981542658730159,2.5399116161616164,1.0339393939393937,0.0," The rating of  location, facility, food&drinks, service of your cinema is higher than median. 
 The rating of  price, environment of your cinema is lower than median. 
 Your customers are complaining about the price. It's helpful if your can create a better environment. 
 The facilities make your customers comfortable. Food and drinks here provides customers a great experience."
43,mOJ651DtGav9CZxuk43QfA,Cineplex Cinemas Pickering and VIP,ON,Pickering,0.0,0.05555555555555556,1.2669992784992785,0.11442099567099565,0.0,-1.2,0.9034867424242424," The rating of  promotion of your cinema is higher than median. 
 The rating of  location, facility, environment, service of your cinema is lower than median. 
 The customers are expecting better service. Your cinema may not be in the best area. 
 Customers like your promotion activities very much."
44,ba9eVHrqHXZR66FqInlYNQ,Parkway Theater & Film Lounge,PA,Mckees Rocks,0.0,0.0,1.3406699342324344,1.636607142857143,1.35734126984127,0.9875,0.0," The rating of  environment, food&drinks of your cinema is higher than median. 
 The rating of  facility, service of your cinema is lower than median. 
 The customers are expecting better service. You should improve the facilities. 
 Your cinema has create a pleasant environment for the customers. Food and drinks here provides customers a great experience."
45,D96gPj6zUPLJDfnWh9Jiaw,Eastgate Cinemas,WI,Madison,-0.007539682539682346,0.6958874458874458,0.5684107944524612,0.9016652512225429,2.0661556036556035,1.1140625,0.09015151515151515," The rating of  location, food&drinks, service of your cinema is higher than median. 
 The rating of  price, facility, environment, promotion of your cinema is lower than median. 
 Your customers are complaining about the price. More promotion plans may attract more customers. 
 Food and drinks here provides customers a great experience. The service is gratifying."
46,GIPY7lBIIY8ITSfu63q-YQ,Regal Cinimas Phillips Place ,NC,Charlotte,1.6586978174603175,13.758432539682541,15.571577085337502,2.5638727302789803,6.022075396825396,7.320972222222222,2.094444444444444," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. Your customers are complaining about the price. More promotion plans may attract more customers. 
 The facilities make your customers comfortable. The location of your cinema is great."
47,psWFACt7KyMbo5mYx4qMCA,Charleston Heights Arts Center,NV,Las Vegas,0.0,0.3416666666666667,0.7571428571428571,0.10714285714285714,0.0,1.53,0.0," The rating of  service of your cinema is higher than median. 
 The rating of  location, facility, environment of your cinema is lower than median. 
 It's helpful if your can create a better environment. Your cinema may not be in the best area. 
 The service is gratifying."
48,JSjMfBQ654qyfVdE1CY76w,Cinéma Banque Scotia,QC,Montréal,2.5043955026455027,1.5208333333333335,8.731510504706934,1.826187830687831,-0.01726190476190473,4.147222222222223,0.2," The rating of  price, location, facility, environment, service, promotion of your cinema is higher than median. 
 The rating of  food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. More promotion plans may attract more customers. 
 The facilities make your customers comfortable. The service is gratifying."
49,kPorLswaS8h4xy-notLk9Q,Arizona Science Center,AZ,Phoenix,13.223708800018326,5.1315396825396835,53.20865860325974,45.63519271567774,8.955133928571431,11.388469696969697,17.233576388888892," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. Your cinema may not be in the best area. Better food and drinks can make your cinema more competitive. 
 The facilities make your customers comfortable. Your cinema has create a pleasant environment for the customers."
50,Rayj4BleJwlSP2mSR4yliw,Picture Show,AZ,Mesa,2.4416666666666664,0.0,2.4117550505050502,1.3647575757575758,0.16726190476190478,0.0,0.7," The rating of  price, facility, environment, promotion of your cinema is higher than median. 
 The rating of  food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. More promotion plans may attract more customers. 
 Your customers are pleased with the price. The facilities make your customers comfortable."
51,Kn72wEO-qb5ecyFoFpTNNQ,Cineforum,ON,Toronto,0.0,0.0,0.5041122856220258,0.6264351851851852,0.0,0.0,0.0," The rating of  facility, environment of your cinema is lower than median. 
 You should improve the facilities. It's helpful if your can create a better environment. 
"
52,QPHU1AE3Fpxjhfiinv2LZg,Regal Cinemas Texas Station 18,NV,North Las Vegas,2.723796626984127,1.0208333333333335,4.353630971075298,3.5306827200577198,2.0837287599022294,4.611428571428571,0.32689393939393935," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The service is gratifying. The facilities make your customers comfortable."
53,SJ2-dfgQt5cOky4jWNZEPA,Imagine Cinemas,ON,Toronto,7.797138648388648,0.3524801587301587,8.698507083121873,6.927219095719095,5.505101731601733,10.416729797979798,-0.07777777777777779," The rating of  price, facility, environment, food&drinks, service of your cinema is higher than median. 
 The rating of  location, promotion of your cinema is lower than median. 
 More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The service is gratifying. The facilities make your customers comfortable."
54,313RSoX1dXUYcgAwP14Ztg,Shaker Square Cinemas,OH,Cleveland,1.4312103174603177,2.179761904761905,3.8535329656941495,2.5661111111111117,0.271823142135642,3.5670212585034013,0.7," The rating of  price, location, facility, environment, service, promotion of your cinema is higher than median. 
 The rating of  food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. More promotion plans may attract more customers. 
 The facilities make your customers comfortable. The service is gratifying."
55,wMIHcDnQXGTIVwBnIDRwGw,Sun Valley 14,NC,Indian Trail,3.9934523809523808,1.849344696969697,12.228762029442704,4.4188442760942745,3.389563492063491,3.390416666666667,1.1916305916305916," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your cinema may not be in the best area. 
 The facilities make your customers comfortable. Your cinema has create a pleasant environment for the customers."
56,c163MT4vFQD5PEIfoHZLxA,Soulpepper Theatre Company,ON,Toronto,0.22619047619047616,1.3,2.7761742424242426,1.7108333333333334,1.7666666666666666,0.41111111111111115,0.5," The rating of  location, facility, environment, food&drinks, promotion of your cinema is higher than median. 
 The rating of  price, service of your cinema is lower than median. 
 Your customers are complaining about the price. The customers are expecting better service. 
 The facilities make your customers comfortable. Food and drinks here provides customers a great experience."
57,TpoM6HVMIsbDiu9-vDn_Qw,Movies 10,NC,Matthews,0.26,0.0,-0.4596296296296295,-0.8999999999999999,-0.359375,0.48750000000000004,-0.4," The rating of  price, facility, environment, food&drinks, service, promotion of your cinema is lower than median. 
 It's helpful if your can create a better environment. You should improve the facilities. 
"
58,eV0CIF_AuIMRQfU15BrbBw,Cineplex Cinemas East Hills,AB,Calgary,-0.0625,0.16666666666666666,0.19947916666666668,0.04545454545454545,0.0975,0.28125,0.04545454545454545," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is lower than median. 
 Your customers are complaining about the price. It's helpful if your can create a better environment. 
"
59,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,AB,Calgary,2.6126455026455027,1.1072916666666668,8.464972007759963,0.8808192039442042,3.761031746031746,2.225,0.375," The rating of  price, location, facility, food&drinks, service, promotion of your cinema is higher than median. 
 The rating of  environment of your cinema is lower than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. It's helpful if your can create a better environment. 
 The facilities make your customers comfortable. Food and drinks here provides customers a great experience."
60,FhoPNLVCEnzGzwjxD5FU9A,Ontario Place,ON,Toronto,0.4,1.6749255952380953,3.001645171957672,0.42113756613756614,0.5090773809523809,1.1235185185185186,0.03749999999999998," The rating of  location, facility, service of your cinema is higher than median. 
 The rating of  price, environment, food&drinks, promotion of your cinema is lower than median. 
 More promotion plans may attract more customers. Your customers are complaining about the price. 
 The facilities make your customers comfortable. The location of your cinema is great."
61,F8FHXQBpMu1erLSTwUxYeQ,Harkins Theatres Scottsdale 101 14,AZ,Phoenix,7.01216810966811,9.10496031746032,25.195754929759378,12.3323412524975,16.15368993506494,15.713404040404036,0.9583333333333335," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your customers are complaining about the price. 
 The facilities make your customers comfortable. Food and drinks here provides customers a great experience."
62,74poODb0oW_Z5wjskXXSMg,Marcus Theatres Information,WI,Madison,0.0,0.0,0.2341666666666667,0.8,0.7383333333333333,0.0,0.0," The rating of  facility, environment, food&drinks of your cinema is lower than median. 
 You should improve the facilities. Better food and drinks can make your cinema more competitive."
63,Bv-9BaqF6S_BaxNjWUlk8g,United Artists Theaters,AZ,Scottsdale,-0.49962121212121213,-0.125,0.5568027210884354,0.4,-0.5,0.0,0.3416666666666667," The rating of  promotion of your cinema is higher than median. 
 The rating of  price, location, facility, environment, food&drinks of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. Your customers are complaining about the price. 
"
64,BxKe9Xt_fN6qBzrTofHuEQ,AMC Town Square 18,NV,Las Vegas,25.664310127923212,38.498790373977855,94.08358143563387,31.082759092488267,37.50027642887314,32.431822851531166,6.757986111111112," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Your customers are complaining about the price. 
 The facilities make your customers comfortable. The location of your cinema is great."
65,4SxJGlf9KCEoP2XWU2jmlQ,Cineplex Odeon Corporation Crowfoot Terrace,AB,Calgary,-0.18333333333333335,0.9760416666666667,0.35507575757575766,0.6697321428571428,0.18072916666666666,3.137425595238095,0.30000000000000004," The rating of  location, service, promotion of your cinema is higher than median. 
 The rating of  price, facility, environment, food&drinks of your cinema is lower than median. 
 Your customers are complaining about the price. Better food and drinks can make your cinema more competitive. 
 The service is gratifying. The location of your cinema is great."
66,CFqQ_6fZpeG8InnWJdf3qg,Toronto Centre For the Arts,ON,North York,0.45,-0.6,2.2356239134542704,0.5369444444444446,0.0,0.55,0.0," The rating of  facility of your cinema is higher than median. 
 The rating of  price, location, environment, service of your cinema is lower than median. 
 Your cinema may not be in the best area. Your customers are complaining about the price. 
 The facilities make your customers comfortable."
67,msCDKq6t6PhdBOtpGqG2KQ,Projection Booth Cinema,ON,Toronto,0.0,0.5976190476190477,0.7055555555555556,0.6498015873015873,0.19166666666666665,0.48750000000000004,0.0," The rating of  location of your cinema is higher than median. 
 The rating of  facility, environment, food&drinks, service of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. The customers are expecting better service. 
"
68,VOh-vGJlUJnaAb3tgPreQg,AMC Arizona Center 24,AZ,Phoenix,6.5432095206380945,10.192058452295063,21.495479017785573,10.806917120643975,3.9249740646258546,5.689160525321239,0.6580357142857143," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. More promotion plans may attract more customers. Better food and drinks can make your cinema more competitive. 
 The facilities make your customers comfortable. Your cinema has create a pleasant environment for the customers."
69,afqhAX425oLAbdpIP2hE8g,Harkins Theatres North Valley 16,AZ,Phoenix,2.4819017094017095,3.4924242424242418,8.426600018037519,6.098559899591151,6.776681096681097,8.552222222222222,3.6156249999999996," The rating of  price, location, facility, environment, food&drinks, service, promotion of your cinema is higher than median. 
 Your cinema has done a great job, but there's still something you can improve. Your customers are complaining about the price. Your cinema may not be in the best area. 
 The service is gratifying. The facilities make your customers comfortable."
70,E6U8zl527AsspbTf5nZCdw,AMC Classic Mount Lebanon 6,PA,Mount Lebanon,2.6837708333333334,0.8333333333333333,3.7895782722568434,2.663599887766554,0.3201140873015873,0.5651388888888889,0.6847222222222222," The rating of  price, location, facility, environment, promotion of your cinema is higher than median. 
 The rating of  food&drinks, service of your cinema is lower than median. 
 Better food and drinks can make your cinema more competitive. The customers are expecting better service. 
 The facilities make your customers comfortable. Your customers are pleased with the price."
